10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
0.3,0.892,1.102,1.873,2.665,3.427,4.398,5.561,6.643,8.176,14.567,10.971,12.514,14.548,16.922,22.433,20.068,22.092,24.367,27.061,29.386,31.83,34.767,37.742,40.937,42.992,45.526,48.722,51.678,55.035,59.032,62.789,65.845,70.555,73.18,77.257,81.665,85.353,90.222,93.709,98.056,106.733,108.096,111.993,116.451,120.649,126.801,131.881,137.782,143.133,146.168,152.41,157.4,166.337,170.103,178.139,180.383,185.984,192.526,200.121,205.551,212.574,218.515,225.278,231.561,242.141,245.978,251.498,262.58,266.847,276.586,284.691,287.406,298.648,304.9,313.135,319.278,332.252,333.976,348.212,350.898,362.961,366.587,374.482,384.301,413.446,415.08,410.591,422.594,433.424,441.449,445.117,466.287,470.425,479.102,487.057,498.168,508.267,521.302,524.798
0.331,0.682,1.223,1.663,2.615,3.616,4.418,5.571,6.783,7.995,14.708,11.161,12.644,14.468,16.492,17.703,20.308,22.162,24.387,27.332,29.456,31.97,34.165,41.869,40.848,42.742,46.188,48.612,52.349,55.836,59.423,62.519,70.303,69.241,76.806,77.567,82.196,85.843,89.821,92.987,98.617,103.577,108.196,111.031,117.684,121.611,129.587,131.771,140.898,142.311,148.262,152.701,157.99,166.767,169.783,179.822,180.674,191.375,191.584,200.221,205.772,218.766,223.645,225.849,236.62,243.133,251.038,253.261,257.751,272.679,272.668,307.535,344.034,301.163,315.811,311.482,318.726,327.543,334.387,341.5,354.695,362.379,396.103,385.544,385.464,395.933,406.443,411.362,419.498,452.11,443.744,452.15,458.252,468.241,476.917,492.477,492.487,507.004,516.312,538.274
0.291,0.762,1.312,1.873,2.655,3.496,4.529,5.551,6.974,7.976,13.365,10.44,12.914,14.517,16.481,18.445,20.368,22.783,24.557,31.53,29.325,32.332,34.365,36.619,40.637,43.492,45.747,48.792,52.149,54.995,58.752,63.3,66.767,69.732,74.141,77.818,80.924,86.003,89.912,94.119,101.273,101.633,107.585,111.282,121.491,122.473,126.17,131.67,137.272,145.367,149.004,152.64,157.299,171.496,171.085,177.448,182.357,188.037,196.644,198.557,205.992,209.959,222.704,225.539,235.839,239.616,245.247,252.48,257.991,265.826,278.209,284.611,288.198,293.548,303.547,310.32,319.999,327.162,335.158,342.923,359.524,362.67,367.028,375.725,384.251,405.662,411.463,411.964,440.438,426.681,439.456,449.756,460.606,476.787,478.14,483.31,498.549,514.919,518.736,524.137
0.32,0.681,1.232,1.774,2.725,3.507,4.579,5.671,6.943,8.056,9.628,11.151,12.614,14.568,16.331,18.405,20.379,22.393,25.148,27.241,29.315,31.4,34.545,37.04,40.046,42.711,46.398,48.923,52.199,55.726,59.303,62.128,65.614,71.717,74.952,77.948,81.545,85.583,88.258,93.768,97.746,106.182,109.578,112.274,132.091,121.872,125.348,131.891,139.726,142.541,147.321,152.58,157.67,166.407,169.873,175.393,185.132,187.347,197.977,205.441,204.579,210.811,218.145,225.899,232.944,242.261,245.477,252.971,259.303,265.856,273.951,278.319,292.506,299.51,303.247,311.233,321.322,326.762,334.757,343.924,350.688,365.075,367.72,376.877,384.501,393.328,401.413,415.44,429.998,433.154,437.582,449.094,457.15,468.201,474.392,486.345,494.831,508.627,528.636,523.325
0.29,0.661,1.122,1.914,2.575,3.416,4.468,5.511,7.124,8.126,9.868,11.322,12.745,14.407,16.531,18.065,20.309,22.744,24.457,27.121,29.756,32.061,34.545,37.05,40.216,42.781,50.626,48.612,52.21,55.355,58.902,61.937,66.487,71.336,74.061,77.207,81.425,85.693,93.487,93.378,97.665,103.317,108.817,111.743,124.216,121.211,127.052,134.856,140.677,141.679,148.122,153.422,158.522,164.653,169.462,175.905,186.054,187.918,193.178,199.019,210,211.832,219.418,224.657,231.29,239.024,247.691,255.045,259.464,266.036,277.739,282.858,289.601,295.122,307.505,314.879,319.397,337.312,338.304,344.035,350.627,359.073,367.088,376.186,386.084,393.809,402.525,416.312,423.726,432.783,440.618,450.567,467.229,464.083,493.83,488.149,498.287,504.449,515.1,536.711
0.3,0.661,1.302,1.924,2.695,3.507,4.509,5.61,7.084,12.253,9.539,11.001,12.354,14.167,16.421,18.154,20.469,22.242,25.278,27.272,29.776,32.001,34.836,37.461,43.563,42.952,46.679,49.224,52.329,55.666,59.433,62.138,66.567,69.923,73.801,77.498,81.385,88.939,89.37,94.44,99.088,102.224,109.538,112.224,116.492,122.033,124.837,131.29,139.686,141.63,150.105,158.241,158.722,164.303,169.523,175.734,185.242,187.356,190.923,201.894,205.772,212.234,219.367,225.529,231.029,238.494,243.453,252.64,258.662,265.825,274.221,280.654,288.669,296.293,304.42,310.17,318.647,331.03,335.168,347.08,351.519,358.773,368.16,376.306,386.545,392.717,402.035,410.631,419.538,430.378,447.03,455.767,460.647,477.92,473.882,486.104,502.747,514.689,515.531,527.203
0.26,0.972,1.172,1.944,2.635,3.647,4.579,5.5,6.592,8.346,9.588,11.111,16.591,14.498,16.2,18.385,20.559,22.303,24.958,26.55,29.346,35.538,35.478,37.531,42.23,43.193,49.835,49.073,53.092,55.736,59.453,62.309,65.174,69.712,73.049,78.158,81.094,85.353,89.32,97.345,97.115,106.793,108.256,112.224,121.311,121.101,124.988,131.21,135.147,142.01,147.331,155.856,157.821,164.292,170.253,174.973,180.874,187.527,192.586,201.583,206.613,217.133,220.61,228.164,231.831,243.243,246.068,252,259.263,266.748,277.588,279.542,286.615,295.603,303.718,311.763,322.073,327.193,335.618,347.451,351.429,358.762,368.3,377.038,384.462,392.837,401.884,411.964,423.866,429.046,438.134,446.379,454.234,465.385,477.789,492.467,494.741,504.149,519.829,523.035
0.301,0.702,1.122,1.834,2.505,3.527,4.478,5.821,7.133,8.486,9.348,11.592,12.835,14.518,16.321,18.175,21.301,22.864,24.938,26.701,29.245,31.44,35.076,37.191,39.936,42.852,51.728,48.342,52.34,55.977,59.563,66.156,66.406,70.384,74.101,77.187,80.874,85.052,90.201,93.909,98.568,103.137,107.375,111.291,117.433,122.142,125.298,131.21,136.881,141.509,146.969,152.861,158.471,164.513,169.934,174.713,181.976,187.377,192.586,199.359,204.98,211.001,218.075,224.236,231.941,239.326,250.827,252.73,263.221,265.325,274.452,284.411,288.188,295.222,307.234,316.863,321.752,326.862,334.727,346.399,351.599,359.453,367.379,376.677,385.443,393.629,401.874,411.974,424.949,433.795,436.971,453.092,463.862,469.844,482.318,484.281,499.109,507.525,518.316,535.188
0.251,0.741,1.232,1.813,2.655,3.437,4.178,5.57,6.863,8.076,9.729,11.021,13.085,14.517,16.461,18.515,20.84,22.914,24.397,27.282,29.736,31.62,34.526,41.369,40.237,42.491,51.538,49.384,52.37,55.545,59.152,62.569,66.657,68.891,73.891,78.479,81.095,84.621,90.071,94.019,98.839,103.567,107.575,111.392,116.081,120.89,125.819,131.991,139.686,140.247,147.11,153.462,157.51,164.353,170.524,174.642,180.854,186.716,193.157,198.989,206.513,212.203,218.246,225.719,231.35,241.479,246.519,253.522,259.303,271.326,273.119,279.462,292.917,298.117,307.184,310.2,320.079,327.042,334.527,342.472,349.916,359.724,366.978,376.846,383.48,393.288,408.507,411.703,424.869,430.238,440.859,446.539,454.945,464.724,477.628,497.677,495.773,518.326,520.229,527.985
