10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
0.641,1.192,1.934,2.765,3.677,4.849,5.611,6.703,7.644,8.546,9.729,10.841,11.822,12.905,14.127,15.049,16.491,17.553,18.506,19.968,20.91,22.644,23.455,24.817,25.619,27.001,38.964,29.727,30.758,32.392,33.634,34.746,36.109,37.121,42.762,39.636,41.509,42.802,43.994,45.647,46.358,47.28,49.354,50.095,52.24,53.181,54.484,59.093,57.509,71.416,59.584,61.617,62.95,64.102,66.075,66.296,67.478,69.392,70.414,72.578,73.409,75.263,76.195,77.628,82.698,80.112,81.886,83.479,84.01,85.964,90.542,89.18,91.213,91.764,93.057,94.74,96.413,96.995,99.63,100.401,101.803,103.236,105.591,106.694,107.975,109.308,110.3,111.773,113.065,114.548,116.883,117.203,122.734,120.72,122.052,123.465,124.557,126.541,127.232,129.506
0.601,1.252,1.873,2.745,3.807,4.599,5.801,6.873,7.725,8.837,9.659,10.65,12.163,12.795,14.297,15.049,16.552,21.511,19.016,19.828,21.2,22.563,23.264,28.394,25.989,27.162,29.226,34.395,30.819,32.051,40.407,34.906,35.798,37.061,38.894,39.896,41.629,43.072,43.623,44.886,46.709,47.39,48.813,50.766,51.748,53.391,58.361,55.847,58.311,58.572,59.874,61.166,62.329,64.082,65.595,70.404,67.859,69.272,70.814,72.007,72.949,75.994,77.397,77.969,80.673,80.944,82.206,83.248,85.042,90.242,87.256,89.51,90.752,91.294,93.478,96.143,95.742,98.287,98.227,100.461,102.044,106.873,105.039,105.871,106.813,113.095,113.907,111.943,112.995,114.438,116.202,117.754,119.708,120.67,123.696,123.405,126.581,127.062,127.713,129.637
0.561,1.202,1.764,2.695,3.667,4.589,5.781,6.533,7.524,8.486,9.758,10.8,11.953,13.145,14.037,15.219,16.572,17.503,20.499,19.948,20.93,22.683,23.946,28.674,25.639,27.332,28.605,29.767,31.009,32.241,33.504,35.207,36.279,37.201,38.884,40.006,41.459,42.081,43.824,45.306,46.449,47.5,49.024,50.335,51.147,52.299,54.373,56.237,57.058,58.221,60.105,61.026,63.04,63.731,65.304,67.378,68.039,69.011,71.085,72.088,73.52,74.872,75.674,78.369,78.98,79.922,81.996,83.139,85.002,85.994,87.867,89.209,90.462,91.975,92.476,95.091,95.431,97.376,98.598,100.041,102.085,103.196,104.819,105.691,107.444,113.045,109.718,115.289,112.585,116.542,115.68,117.083,117.955,120.389,121.851,123.074,124.697,128.144,127.443,129.737
0.511,1.242,1.864,2.615,3.617,4.529,5.61,6.453,7.645,8.496,9.848,10.981,12.093,12.864,14.388,15.62,16.662,17.593,19.197,19.838,21.351,22.583,23.716,24.727,26.12,27.702,28.394,33.384,31.53,32.342,33.844,34.706,35.959,37.472,38.774,40.708,41.659,42.821,47.911,44.765,46.379,51.248,53.912,51.087,51.778,53.091,54.404,55.846,57.69,60.696,59.754,61.376,63.11,63.461,65.224,68.09,68.35,68.731,70.855,75.955,73.54,75.073,76.195,77.558,82.858,80.393,86.485,83.669,85.353,85.723,87.476,89.169,90.733,91.744,96.323,95.201,95.572,97.004,99.379,100.632,101.744,106.242,104.729,104.96,107.405,108.447,109.689,111.503,116.662,120.359,115.851,127.924,118.636,119.528,122.112,123.194,125.058,126.62,127.212,129.467
0.491,1.113,1.954,2.665,3.577,4.509,5.741,6.622,7.555,8.707,9.879,10.921,11.632,12.985,13.876,14.988,16.822,17.272,19.126,19.968,21.3,22.502,23.535,24.877,26.059,27.392,28.234,30.127,31.039,32.282,33.805,35.006,35.938,37.612,39.065,39.856,41.789,43.433,43.924,45.336,46.539,48.031,49.094,50.105,51.608,52.68,54.443,55.606,57.239,74.222,60.024,60.566,62.098,64.552,64.954,66.596,68.059,69.032,71.395,72.097,73.49,74.352,81.044,77.387,79.391,79.852,82.688,85.974,84.291,86.434,87.687,88.839,89.841,91.985,92.816,94.41,95.903,97.636,99.198,100.12,101.122,103.016,103.707,105.641,107.865,109.368,110.19,112.253,113.506,114.288,114.959,117.454,119.217,119.818,124.467,124.217,127.884,125.67,127.292,129.115
0.902,1.212,1.873,2.945,3.677,4.469,5.52,6.683,7.654,8.677,9.699,10.74,11.842,13.105,14.177,15.179,16.862,17.363,19.057,19.788,21.361,22.253,25.88,25.068,27.723,27.572,28.995,29.847,31.029,32.422,33.193,34.676,36.099,37.452,38.704,39.966,41.129,42.38,43.743,45.176,50.266,47.32,49.444,50.506,51.698,53.041,54.734,55.916,56.908,58.201,59.723,61.306,62.098,63.46,65.986,66.757,67.678,69.542,70.694,71.266,73.239,75.373,76.044,77.147,78.81,80.573,81.796,82.708,85.573,86.495,87.416,94.79,89.21,97.245,92.917,94.46,95.712,97.475,99.89,99.329,101.613,103.006,105.07,105.831,111.322,109.157,111.472,111.632,112.975,114.858,116.551,117.354,118.576,122.433,122.223,123.816,125.619,126.481,127.503,130.288
0.562,1.272,1.974,2.766,3.457,4.639,5.792,6.772,7.645,8.777,9.798,10.4,11.752,13.045,14.027,18.395,16.542,17.744,18.756,19.768,21.09,22.182,23.836,27.813,26,27.192,27.963,29.686,30.718,32.492,33.384,35.127,36.018,37.441,38.433,43.392,41.78,42.801,43.794,44.755,46.85,50.896,49.554,50.416,51.188,53.041,53.853,60.305,56.758,59.023,60.415,61.286,61.727,63.931,65.625,66.486,68.801,68.731,70.965,72.568,73.189,74.382,76.075,77.988,84.26,79.963,81.635,83.058,84.461,86.234,88.348,89.34,89.761,91.344,92.987,95.471,95.822,97.826,99.229,100.04,101.423,102.445,103.728,106.212,110.651,109.298,110.37,111.873,112.093,116.602,116.021,116.091,119.618,120.329,121.662,123.204,125.849,126.691,129.136,129.085
0.621,1.182,1.834,2.705,3.677,4.649,5.601,6.583,7.665,8.526,9.759,10.791,12.063,17.142,14.047,15.259,16.341,17.524,18.775,20.238,21.802,22.132,23.395,24.998,25.969,33.574,28.464,30.188,30.618,32.322,33.413,34.886,39.004,37.261,38.915,39.755,41.609,42.611,43.623,45.476,46.509,48.162,49.384,53.773,51.728,52.971,54.594,55.836,57.179,58.782,60.134,61.517,63.421,64.012,65.875,66.867,71.786,69.553,71.106,72.187,73.9,75.935,76.516,77.647,78.83,83.669,81.616,83.78,84.901,85.793,86.885,89.059,90.402,91.565,92.766,94.009,96.795,96.674,103.146,100.541,101.894,102.605,104.148,105.21,107.104,108.897,110.711,115.339,112.454,119.136,116.171,117.955,119.007,120.719,121.331,126.46,125.259,125.238,129.106,130.899
0.721,1.082,1.834,2.806,3.657,4.549,5.47,6.663,7.664,8.767,9.659,10.5,11.803,13.105,14.047,15.419,16.541,17.513,18.746,19.778,21.672,29.346,24.096,24.937,25.698,27.452,28.284,29.757,31.029,32.371,33.503,34.776,36.028,37.522,38.473,39.956,41.579,42.571,43.633,45.446,46.358,47.701,48.853,50.055,51.257,53.011,53.972,55.876,57.84,58.481,59.914,61.277,62.239,64.533,65.625,66.377,68.711,69.281,71.126,71.766,72.969,74.382,75.634,78.61,79.351,80.674,85.543,83.438,84.311,86.124,87.106,88.759,90.242,94.801,93.609,94.109,96.133,97.546,98.297,100.101,101.453,103.677,103.907,105.611,108.075,108.627,111.192,112.103,113.035,115.179,119.768,116.782,122.453,120.289,124.376,123.064,127.352,126.781,127.352,129.687
